age,gender,income,experience_years,monthly_spending,credit_score,has_credit_card,loan_amount,defaulted,city_Unknown,city_faisalabad,city_islamabad,city_karachi,city_rawalpindi,education_Intermediate,education_Master,education_Matric,education_PhD,education_Unknown,signup_year,signup_month,signup_day,signup_dayofweek,employment_type_Government,employment_type_Private,employment_type_Student,employment_type_Unemployed
31.0,0,80281.79,10,5308.03,574.3770154373927,1,181490.78,1,0,0,0,1,0,1,0,0,0,0,2025,9,15,0,0,0,0,0
71.0,1,114962.46,14,56293.58,342.0,1,141699.12,0,0,1,0,0,0,0,1,0,0,0,2025,9,16,1,1,0,0,0
48.0,1,104595.7,22,34827.14,727.0,0,285145.69,0,0,0,0,0,1,1,0,0,0,0,2025,9,17,2,0,0,0,0
50.0,1,75579.57,22,35219.83,766.0,1,89430.35,0,0,0,0,1,0,1,0,0,0,0,2025,9,18,3,0,0,1,0
35.0,0,59658.58,23,68412.25,485.0,1,225080.11,1,0,0,0,1,0,0,1,0,0,0,2025,9,19,4,1,0,0,0
58.0,1,90287.77,13,29955.64,368.0,1,212472.36,0,0,0,0,0,0,1,0,0,0,0,2025,9,20,5,0,0,1,0
29.0,0,78192.21,2,26734.6,596.0,1,226343.08,0,0,0,0,0,0,0,1,0,0,0,2025,9,21,6,0,0,0,1
33.0,1,67647.3,7,25632.39,425.0,1,315062.74,1,0,0,0,0,1,1,0,0,0,0,2025,9,22,0,0,0,0,1
24.0,1,82856.98,21,22154.34,440.0,1,344613.48,1,0,0,0,0,0,0,0,0,0,0,2025,9,23,1,1,0,0,0
69.0,0,62464.88,23,52898.58,785.0,1,27284.11,0,0,0,0,0,1,0,0,0,0,0,2025,9,24,2,0,0,0,0
31.0,1,141915.46,11,34798.72,308.0,1,235046.61,0,1,0,0,0,0,0,0,0,1,0,2025,9,25,3,1,0,0,0
48.0,1,80514.25,6,6122.45,613.0,1,154722.92,0,0,0,0,1,0,1,0,0,0,0,2025,9,26,4,1,0,0,0
56.0,1,125266.99,28,22450.4,822.0,0,351087.29,0,0,1,0,0,0,0,0,1,0,0,2025,9,27,5,0,0,0,0
55.0,0,106050.17,7,20377.29,493.0,1,308669.43,0,0,1,0,0,0,0,0,1,0,0,2025,9,28,6,1,0,0,0
48.0,1,139840.7,11,66119.37,760.0,1,247704.90777003483,1,0,0,0,1,0,1,0,0,0,0,2025,9,29,0,0,1,0,0
67.0,0,94092.61,14,21794.26,738.0,0,212344.71,0,1,0,0,0,0,0,0,0,0,0,2025,9,30,1,0,0,0,1
34.0,1,50253.52,22,36264.5,334.0,1,363941.76,0,0,0,1,0,0,0,0,0,1,0,2025,1,10,4,0,0,0,0
36.0,1,96617.36,20,12862.09,680.0,1,350980.96,0,0,0,0,1,0,0,1,0,0,0,2025,2,10,0,0,1,0,0
48.0,1,119172.51,8,37788.2,350.0,1,71315.53,1,0,0,0,0,1,0,0,1,0,0,2025,3,10,0,0,0,0,1
28.0,1,42476.53,10,39748.52,631.0,1,45285.55,0,0,0,1,0,0,0,0,1,0,0,2025,4,10,3,1,0,0,0
63.0,1,96422.74,11,29448.63,515.0,1,241870.7,0,0,0,0,1,0,0,1,0,0,0,2025,5,10,5,0,0,0,0
49.0,0,141166.63,5,40082.69,747.0,0,134277.45,0,0,0,0,1,0,0,1,0,0,0,2025,6,10,1,0,0,0,1
64.0,0,108402.28,19,29398.42,623.0,1,270381.59,0,0,0,0,1,0,0,0,1,0,0,2025,7,10,3,1,0,0,0
64.0,0,131719.77,13,35440.1,542.0,1,67633.92,0,0,1,0,0,0,0,0,0,1,0,2025,8,10,6,0,0,0,0
55.0,0,80088.81,11,34919.91,303.0,1,275113.1,0,0,0,0,0,0,0,0,0,1,0,2025,9,10,2,0,0,0,1
46.22862068965517,1,55100.53,19,19768.95,415.0,1,133346.74,1,0,0,0,1,0,1,0,0,0,0,2025,10,10,4,0,1,0,0
36.0,1,93160.19,17,66960.06,334.0,1,320912.86,0,0,0,0,0,1,0,0,0,1,0,2025,11,10,0,1,0,0,0
20.0,1,86772.4,10,24973.32,308.0,0,219543.1,0,0,1,0,0,0,1,0,0,0,0,2025,12,10,2,0,0,0,0
35.0,1,113048.56,21,27541.1,826.0,0,306057.4,0,0,1,0,0,0,0,0,1,0,0,2025,10,13,0,0,0,0,1
63.0,1,87450.59,27,18708.93,591.0,0,132532.43,1,0,0,0,0,1,0,0,0,1,0,2025,10,14,1,1,0,0,0
46.22862068965517,1,65368.2,9,47147.22,803.0,1,274981.41,0,0,0,0,0,1,1,0,0,0,0,2025,10,15,2,0,0,0,1
33.0,1,99071.3,31,34798.72,300.0,1,81120.29,1,0,0,0,0,1,1,0,0,0,0,2025,10,16,3,1,0,0,0
55.0,0,109801.55,18,14271.61,356.0,1,189488.26,0,1,0,0,0,0,0,0,0,0,0,2025,10,17,4,1,0,0,0
24.0,1,23906.83,9,21804.25,427.0,0,189281.08,1,0,0,0,1,0,0,0,1,0,0,2025,10,18,5,0,0,0,0
53.0,1,39902.99,21,22593.7,808.0,1,247704.90777003483,0,0,1,0,0,0,1,0,0,0,0,2025,10,19,6,0,0,0,0
34.0,1,105445.62,28,47032.53,355.0,1,209982.4,0,0,0,0,1,0,0,1,0,0,0,2025,10,20,0,1,0,0,0
42.0,1,85476.32999999999,29,52411.72,558.0,1,-22020.08,0,0,0,0,0,0,0,0,0,1,0,2025,10,21,1,1,0,0,0
24.0,1,62696.63,9,26232.06,453.0,1,259398.61,0,0,0,1,0,0,0,0,0,0,0,2025,10,22,2,0,0,0,1
30.0,0,22603.14,18,41091.68,483.0,0,224648.14,1,0,0,0,0,1,0,1,0,0,0,2025,10,23,3,1,0,0,0
39.0,0,27298.94,20,28439.7,798.0,0,334996.47,0,0,0,1,0,0,0,1,0,0,0,2025,10,24,4,0,0,1,0
31.0,0,84461.57,13,38373.52,593.0,1,48124.03,0,0,0,0,0,0,0,0,0,1,0,2025,10,25,5,0,0,0,1
45.0,0,55454.94,3,44874.67,396.0,1,366364.1,0,0,0,1,0,0,0,1,0,0,0,2025,10,26,6,0,0,0,0
67.0,0,118175.81,24,38135.34,594.0,0,33072.73,0,0,0,0,0,0,0,0,1,0,0,2025,10,27,0,0,0,0,0
70.0,1,74185.37,31,21815.35,784.0,1,347052.8,0,0,0,0,0,1,0,0,0,1,0,2025,10,28,1,0,0,0,1
70.0,1,61418.43,4,40860.23,441.0,0,316580.64,0,0,1,0,0,0,0,1,0,0,0,2025,10,29,2,0,0,0,1
67.0,1,66053.02,1,21638.45,535.0,0,238511.51,0,0,0,0,0,0,0,0,0,0,0,2025,10,30,3,0,0,0,1
59.0,0,45312.17,15,22223.3,845.0,1,413522.64,1,1,0,0,0,0,0,0,0,1,0,2025,10,31,4,0,1,0,0
60.0,0,76817.13,30,49863.4,303.0,1,46359.71,0,0,0,0,0,1,0,0,0,1,0,2025,1,11,5,0,0,1,0
18.0,0,91895.5,1,30307.95,800.0,1,208175.28,0,0,0,0,1,0,0,0,0,0,0,2025,2,11,1,0,0,0,1
23.0,0,28155.8,23,2964.66,558.0,1,271430.47,0,0,0,1,0,0,0,0,0,0,1,2025,3,11,1,0,1,0,0
41.0,1,103555.24,31,38053.05,833.0,0,360560.8,0,0,0,1,0,0,0,1,0,0,0,2025,4,11,4,0,0,1,0
43.0,1,97855.16,5,40445.41,780.0,1,289809.16,0,0,0,0,0,0,1,0,0,0,0,2025,5,11,6,0,0,0,0
35.0,1,68339.33,30,22740.73,798.0,1,194363.65,0,0,0,1,0,0,1,0,0,0,0,2025,6,11,2,0,0,0,1
36.0,1,28673.25,12,34877.27,796.0,1,301400.54,1,0,0,0,0,0,0,0,0,1,0,2025,7,11,4,0,0,0,0
40.0,1,76283.73,11,34860.05,318.0,0,209569.53,0,0,0,0,0,1,0,1,0,0,0,2025,8,11,0,0,0,0,0
73.0,1,73183.24,14,48446.29,682.0,1,42284.54,0,0,0,0,1,0,0,0,0,1,0,2025,9,11,3,0,0,1,0
40.0,0,73097.73,32,35797.81,772.0,1,303741.02,0,0,0,1,0,0,0,0,0,0,0,2025,10,11,5,1,0,0,0
70.0,1,87765.9,21,21953.17,309.0,1,271491.99,0,0,0,0,0,1,0,0,1,0,0,2025,11,11,1,0,0,1,0
25.0,1,118778.12,12,23145.61,410.0,1,175591.39,0,0,1,0,0,0,0,0,0,1,0,2025,12,11,3,0,0,0,0
70.0,1,42773.72,0,45648.52,664.0,1,192590.46,0,0,0,0,0,1,0,0,0,0,0,2025,11,13,3,1,0,0,0
54.0,0,43490.29,31,18208.04,480.0,1,247704.90777003483,0,0,1,0,0,0,1,0,0,0,0,2025,11,14,4,0,0,0,1
65.0,1,102925.3,6,36745.65,361.0,1,61384.34,0,0,0,0,0,0,0,0,0,1,0,2025,11,15,5,0,0,1,0
35.0,0,106902.95,21,43496.24,716.0,0,161776.28,0,1,0,0,0,0,1,0,0,0,0,2025,11,16,6,0,0,1,0
60.0,1,78287.62,31,25248.22,625.0,1,428077.41,0,0,0,0,1,0,0,0,0,0,0,2025,11,17,0,1,0,0,0
60.0,0,64644.56,5,40463.78,530.0,0,171215.68,0,0,0,0,1,0,0,0,0,1,0,2025,11,18,1,0,0,0,0
58.0,1,111805.4,11,69451.19,457.0,0,206770.88,0,0,0,0,1,0,1,0,0,0,0,2025,11,19,2,1,0,0,0
54.0,0,87649.43,6,24889.81,696.0,0,110286.19,0,1,0,0,0,0,0,0,1,0,0,2023,12,4,0,0,1,0,0
48.0,1,66526.2,8,16773.58,394.0,1,302657.38,1,0,0,0,0,1,0,0,0,1,0,2025,11,21,4,0,0,0,1
68.0,0,85476.32999999999,27,41651.39,762.0,0,203493.41,0,0,1,0,0,0,0,0,0,0,0,2025,11,22,5,0,1,0,0
51.0,1,81933.75,23,50462.73,486.0,1,251519.45,0,0,0,0,0,0,1,0,0,0,0,2025,11,23,6,0,0,0,1
56.0,1,103239.24,19,21853.65,597.0,1,207812.9,0,0,0,0,0,0,0,0,0,0,0,2025,11,24,0,0,0,0,0
45.0,1,132348.17,20,53895.8,323.0,0,7131.8,0,1,0,0,0,0,0,0,0,1,0,2025,11,25,1,0,0,0,1
23.0,1,93038.91,9,42379.32,309.0,1,200440.11,0,0,1,0,0,0,0,0,1,0,0,2025,11,26,2,0,1,0,0
46.0,0,80152.6,24,32096.4,574.3770154373927,1,230155.27,0,0,0,1,0,0,0,1,0,0,0,2025,11,27,3,1,0,0,0
66.0,1,61652.78,30,28549.78,544.0,1,215117.65,1,0,0,0,0,1,0,0,0,0,0,2025,11,28,4,0,0,1,0
27.0,0,77746.31,12,31068.02,509.0,0,380631.04,1,0,0,1,0,0,1,0,0,0,0,2025,11,29,5,0,0,0,0
66.0,0,53200.62,11,25784.92,466.0,0,483675.06,0,0,0,0,1,0,0,0,0,0,0,2025,11,30,6,0,0,1,0
31.0,1,119784.99,2,27987.8,442.0,1,307533.95,0,0,1,0,0,0,0,1,0,0,0,2025,1,12,6,0,0,0,1
25.0,1,57301.39,26,32414.28,614.0,1,118133.68,0,0,0,0,0,0,0,1,0,0,0,2025,2,12,2,0,0,0,0
46.22862068965517,1,81378.97,4,23488.9,849.0,1,420128.73,0,0,0,0,0,1,0,0,0,1,0,2025,3,12,2,0,0,1,0
72.0,0,102771.23,21,51423.98,610.0,0,140428.01,0,0,0,1,0,0,0,0,1,0,0,2023,12,4,0,0,0,1,0
37.0,1,116241.64,6,56782.11,775.0,1,447603.39,0,0,1,0,0,0,0,0,0,0,0,2025,5,12,0,0,1,0,0
67.0,0,64489.95,14,27529.44,526.0,1,325679.84,0,0,0,0,1,0,0,0,1,0,0,2025,6,12,3,1,0,0,0
44.0,1,141634.24,7,34758.33,487.0,1,281662.53,1,0,1,0,0,0,1,0,0,0,0,2025,7,12,5,0,0,1,0
43.0,0,2861.9,24,33607.47,739.0,1,192348.66,0,0,0,0,1,0,0,0,0,1,0,2025,8,12,1,0,0,0,1
43.0,1,85476.32999999999,23,31283.75,552.0,1,201050.42,1,0,0,0,0,1,0,0,0,0,0,2025,9,12,4,1,0,0,0
35.0,1,66198.97,10,72.75,735.0,0,355042.69,0,0,0,0,1,0,1,0,0,0,0,2025,10,12,6,0,0,0,1
70.0,0,106495.39,16,68224.59,411.0,1,227111.18,0,0,0,0,0,0,0,0,0,0,0,2025,11,12,2,0,0,0,0
55.0,1,81969.31,27,46050.83,471.0,1,273470.38,0,0,0,0,0,1,0,1,0,0,0,2025,12,12,4,0,0,0,0
27.0,1,109998.38,31,37710.2,438.0,1,343261.07,0,0,1,0,0,0,0,0,0,0,0,2025,12,13,5,0,1,0,0
71.0,0,73743.87,8,31286.89,426.0,0,291575.88,0,0,0,0,0,1,0,0,1,0,0,2025,12,14,6,0,1,0,0
42.0,1,105648.26,14,14709.33,842.0,0,400026.04,1,0,0,0,0,1,0,0,1,0,0,2025,12,15,0,0,0,0,0
19.0,1,107823.72,21,51265.01,806.0,1,127070.49,0,0,0,1,0,0,0,0,0,1,0,2025,12,16,1,1,0,0,0
32.0,0,107599.1,25,60631.6,767.0,1,117969.23,1,0,0,0,0,0,0,0,0,0,0,2025,12,17,2,0,0,0,0
73.0,1,109738.16,23,46354.65,621.0,0,434986.84,0,0,0,1,0,0,0,1,0,0,0,2025,12,18,3,0,0,1,0
73.0,1,133909.35,6,51788.85,796.0,0,182539.91,1,0,0,0,0,1,0,0,0,0,0,2025,12,19,4,0,0,0,0
34.0,0,85476.32999999999,26,48431.94,660.0,1,301268.12,0,0,0,0,0,0,0,1,0,0,0,2025,12,20,5,0,0,0,1
46.0,0,93355.11,2,34827.59,826.0,0,261591.38,0,0,0,0,0,1,0,0,0,0,0,2025,12,21,6,1,0,0,0
49.0,1,26636.14,15,28283.33,338.0,0,187564.85,0,0,1,0,0,0,0,0,0,1,0,2025,12,22,0,0,1,0,0
52.0,1,54162.65,34,73917.08,821.0,0,87945.18,0,0,0,0,0,1,1,0,0,0,0,2025,12,23,1,0,0,0,0
54.0,0,143032.94,18,43526.58,418.0,1,403039.63,0,0,0,0,1,0,0,0,0,1,0,2025,12,24,2,0,0,0,1
72.0,1,111594.47,4,14279.21,608.0,1,142119.44,0,1,0,0,0,0,0,0,1,0,0,2025,12,25,3,0,0,0,1
33.0,1,104891.72,20,34779.19,585.0,1,373566.03,0,0,0,0,0,0,1,0,0,0,0,2025,12,26,4,0,0,0,1
57.0,0,94578.1,25,21394.8,622.0,1,146123.49,0,0,0,0,1,0,0,0,1,0,0,2025,12,27,5,0,0,1,0
31.0,0,79162.42,20,48566.9,728.0,0,219765.81,0,0,0,1,0,0,1,0,0,0,0,2025,12,28,6,0,1,0,0
47.0,0,63093.15,31,3022.87,578.0,1,128471.21,0,0,0,1,0,0,0,0,0,0,0,2025,12,29,0,0,0,1,0
51.0,1,98515.59,20,20212.94,703.0,0,185864.54,0,0,0,0,0,1,0,0,0,1,0,2025,12,30,1,0,0,0,0
38.0,0,103610.96,31,20464.91,742.0,1,277103.24,1,0,0,0,0,1,0,0,0,0,0,2025,12,31,2,0,0,1,0
42.0,0,13493.84,23,12034.99,731.0,0,119257.58,0,0,1,0,0,0,0,0,0,1,0,2026,1,1,3,1,0,0,0
62.0,0,47895.47,32,62721.81,332.0,0,204714.75,1,0,0,0,0,0,1,0,0,0,0,2026,2,1,6,0,0,1,0
55.0,0,97855.21,15,65166.23,553.0,1,288234.89,0,0,1,0,0,0,0,0,1,0,0,2026,3,1,6,0,1,0,0
41.0,1,53346.79,32,31413.39,662.0,1,364867.23,0,0,0,0,1,0,0,1,0,0,0,2026,4,1,2,0,0,0,0
35.0,0,78778.66,11,34798.72,817.0,0,182044.47,0,0,1,0,0,0,0,0,0,0,0,2026,5,1,4,0,1,0,0
61.0,0,137323.33,27,34031.43,419.0,1,81920.22,1,0,0,1,0,0,0,0,0,0,0,2026,6,1,0,1,0,0,0
39.0,1,126232.57,21,14413.79,789.0,1,286509.29,0,0,0,0,1,0,0,0,1,0,0,2026,7,1,2,0,0,0,0
29.0,1,77073.67,0,52725.75,409.0,1,429378.35,1,0,0,0,1,0,1,0,0,0,0,2026,8,1,5,0,0,1,0
74.0,0,108961.55,12,34798.72,796.0,1,154935.14,0,0,0,0,0,1,0,0,0,0,0,2026,1,13,1,0,0,0,1
58.0,1,65567.53,27,47422.43,459.0,1,172164.35,1,0,1,0,0,0,0,0,1,0,0,2026,1,14,2,0,0,1,0
56.0,0,62973.59,8,26813.52,659.0,1,375290.0,0,0,0,0,0,0,0,1,0,0,0,2026,1,15,3,1,0,0,0
74.0,0,85476.32999999999,23,42861.56,654.0,1,190416.3,0,0,1,0,0,0,0,1,0,0,0,2026,1,16,4,0,0,0,1
21.0,1,99116.41,24,34603.37,375.0,1,337077.17,1,0,1,0,0,0,0,1,0,0,0,2026,1,17,5,0,1,0,0
29.0,1,84880.05,24,19704.91,729.0,1,315894.05,0,0,0,0,0,1,1,0,0,0,0,2026,1,18,6,0,0,0,1
49.0,1,62299.48,1,40934.62,488.0,0,248661.51,0,0,0,0,0,0,0,0,1,0,0,2026,1,19,0,0,0,0,1
64.0,0,22450.13,18,43820.97,680.0,1,247704.90777003483,0,0,0,0,0,1,0,0,1,0,0,2026,1,20,1,0,0,0,1
35.0,0,172895.22,3,36604.41,357.0,1,138300.72,0,0,0,0,0,1,0,0,0,1,0,2026,1,21,2,0,1,0,0
52.0,1,86539.73,5,53216.71,788.0,1,537982.17,0,0,0,1,0,0,0,0,0,0,1,2026,1,22,3,0,0,0,0
43.0,1,107156.48,12,28122.87,321.0,0,327241.78,0,0,1,0,0,0,0,0,0,1,0,2026,1,23,4,0,1,0,0
44.0,0,134555.68,3,40084.96,820.0,1,8387.66,0,0,1,0,0,0,1,0,0,0,0,2026,1,24,5,0,1,0,0
71.0,0,67848.69,4,37869.53,334.0,1,228137.35,1,0,0,0,1,0,0,0,1,0,0,2026,1,25,6,1,0,0,0
70.0,0,78136.08,34,11064.47,429.0,1,168479.8,1,0,0,0,0,0,0,1,0,0,0,2026,1,26,0,1,0,0,0
55.0,0,70450.89,10,25285.69,357.0,0,231337.03,0,0,0,1,0,0,0,0,1,0,0,2024,2,15,3,1,0,0,0
49.0,1,0.0,28,31617.24,430.0,0,475565.09,1,0,0,0,0,0,0,0,1,0,0,2026,1,28,2,0,0,0,0
48.0,0,52259.31,11,50919.95,431.0,0,6075.97,1,0,0,0,0,0,0,0,0,0,0,2026,1,29,3,0,0,0,1
49.0,0,85476.32999999999,1,26088.0,600.0,0,372920.98,1,0,0,0,0,0,0,0,1,0,0,2026,1,30,4,0,0,0,1
29.0,0,79583.06,3,34798.72,673.0,1,293467.79,0,0,1,0,0,0,0,1,0,0,0,2026,1,31,5,0,1,0,0
20.0,1,99864.63,22,49469.4,335.0,1,417917.05,1,0,0,0,1,0,0,0,1,0,0,2026,1,2,4,1,0,0,0
33.0,1,79930.04,21,50860.86,510.0,1,286589.87,0,0,0,0,1,0,0,0,0,1,0,2026,2,2,0,0,0,0,0
53.0,1,110998.54,29,16984.09,669.0,0,75292.43,0,0,0,0,0,1,0,0,1,0,0,2026,3,2,0,1,0,0,0
42.0,1,73743.45,32,37614.73,782.0,1,192946.4,0,0,0,0,0,0,0,0,1,0,0,2026,4,2,3,1,0,0,0
62.0,0,85692.31,9,29676.49,689.0,0,37217.43,1,0,0,0,0,0,0,1,0,0,0,2026,5,2,5,0,0,0,1
43.0,1,126294.39,33,34798.72,600.0,0,511412.83,0,0,0,1,0,0,0,0,1,0,0,2026,6,2,1,0,0,0,0
51.0,0,83205.56,26,71656.95,524.0,1,248826.76,1,0,0,0,1,0,0,1,0,0,0,2026,7,2,3,0,0,0,1
50.0,0,85476.32999999999,21,32061.06,632.0,0,133988.63,0,0,0,0,0,0,0,1,0,0,0,2026,8,2,6,0,0,0,1
57.0,0,139843.25,34,34017.35,361.0,0,254778.56,0,0,1,0,0,0,1,0,0,0,0,2026,2,13,4,1,0,0,0
19.0,1,117450.92,26,42133.75,558.0,1,235104.54,0,0,1,0,0,0,1,0,0,0,0,2026,2,14,5,0,0,1,0
46.22862068965517,1,94150.13,23,46068.87,627.0,1,52695.9,0,0,0,0,1,0,0,1,0,0,0,2026,2,15,6,0,0,0,0
69.0,1,93826.86,4,42995.66,479.0,0,118463.52,0,0,0,0,0,0,1,0,0,0,0,2026,2,16,0,0,0,1,0
26.0,1,46332.09,9,24699.75,607.0,0,186564.17,0,0,0,1,0,0,0,0,0,1,0,2026,2,17,1,0,0,0,1
46.22862068965517,1,91549.88,17,25768.37,514.0,1,405690.7,1,0,0,0,0,1,0,1,0,0,0,2026,2,18,2,0,1,0,0
50.0,1,137559.92,8,18376.64,562.0,1,115625.0,0,0,0,0,0,1,0,0,0,1,0,2026,2,19,3,0,1,0,0
70.0,1,63837.02,18,31309.09,328.0,1,305622.91,0,0,1,0,0,0,0,0,0,0,0,2026,2,20,4,0,0,0,0
59.0,1,62718.3,0,27141.08,472.0,1,347985.49,0,0,0,1,0,0,0,1,0,0,0,2026,2,21,5,1,0,0,0
32.0,1,89175.47,25,38274.57,423.0,1,351361.31,0,0,0,1,0,0,0,0,0,1,0,2026,2,22,6,1,0,0,0
49.0,1,85476.32999999999,18,27082.86,359.0,1,191327.36,0,0,0,0,1,0,0,1,0,0,0,2026,2,23,0,0,0,0,1
57.0,0,136555.94,19,257.98,840.0,1,140793.11,0,0,1,0,0,0,0,0,0,0,0,2026,2,24,1,0,1,0,0
46.22862068965517,0,126245.86,32,36716.0,415.0,1,168666.1,0,0,0,0,0,1,0,0,0,0,0,2026,2,25,2,0,0,0,0
56.0,1,72224.33,15,17478.52,655.0,1,221373.39,0,0,0,0,0,0,0,0,0,1,0,2026,2,26,3,1,0,0,0
63.0,0,153974.32,23,20395.95,637.0,1,252919.45,0,0,0,0,0,0,0,0,0,1,0,2026,2,27,4,0,0,1,0
40.0,1,85476.32999999999,1,42431.54,350.0,0,344448.72,0,0,0,0,0,1,0,0,0,1,0,2026,2,28,5,0,0,0,1
28.0,0,65811.73,21,5090.79,591.0,0,229397.21,0,0,1,0,0,0,0,0,0,1,0,2026,1,3,5,1,0,0,0
36.0,1,95663.26,20,31784.08,574.3770154373927,0,428285.38,0,0,0,0,0,0,0,0,0,0,0,2026,2,3,1,0,0,1,0
41.0,0,53083.46,13,28862.49,665.0,0,235828.74,0,0,1,0,0,0,0,0,0,0,0,2026,3,3,1,0,0,1,0
21.0,1,104331.7,24,57238.78,499.0,1,172758.97,0,1,0,0,0,0,0,1,0,0,0,2026,4,3,4,1,0,0,0
67.0,0,139505.87,25,20976.39,562.0,1,110947.38,1,0,0,0,1,0,0,0,0,0,0,2026,5,3,6,1,0,0,0
50.0,1,85476.32999999999,23,35859.62,352.0,1,483503.13,1,1,0,0,0,0,1,0,0,0,0,2026,6,3,2,0,1,0,0
29.0,1,10529.2,26,35028.6,738.0,1,354541.87,1,0,0,1,0,0,0,0,0,0,0,2026,7,3,4,1,0,0,0
71.0,0,83159.72,30,28918.34,589.0,1,227616.11,0,0,0,0,1,0,1,0,0,0,0,2026,8,3,0,0,0,0,0
46.0,1,49382.08,21,37921.05,670.0,1,240060.59,1,0,0,0,1,0,0,0,1,0,0,2026,3,13,4,0,0,0,0
71.0,1,88235.7,15,56698.81,829.0,0,456030.09,0,0,0,1,0,0,0,0,0,1,0,2026,3,14,5,0,1,0,0
32.0,0,77967.78,2,34798.72,543.0,0,251511.52,1,0,0,0,0,0,0,1,0,0,0,2026,3,15,6,0,0,1,0
61.0,0,66950.44,27,38114.2,430.0,0,66302.04,1,0,0,1,0,0,0,0,1,0,0,2026,3,16,0,0,0,1,0
18.0,0,144100.79,7,43742.77,523.0,0,260780.52,0,0,0,1,0,0,0,1,0,0,0,2026,3,17,1,0,1,0,0
69.0,1,67176.28,33,46080.29,486.0,1,231854.48,0,0,1,0,0,0,0,1,0,0,0,2025,6,15,6,0,0,0,1
46.0,0,114677.36,10,8572.1,493.0,1,262417.73,0,0,0,1,0,0,0,0,1,0,0,2026,3,19,3,1,0,0,0
46.0,1,105847.65,3,26305.42,366.0,1,265689.66,1,0,0,0,0,0,0,0,0,1,0,2026,3,20,4,1,0,0,0
67.0,1,124985.45,34,34798.72,555.0,0,220523.83,0,0,0,0,1,0,0,1,0,0,0,2026,3,21,5,0,0,0,0
27.0,1,85476.32999999999,33,59045.72,654.0,0,273525.18,0,0,0,1,0,0,0,1,0,0,0,2026,3,22,6,1,0,0,0
32.0,0,79180.45,24,60022.82,390.0,1,289324.59,0,0,1,0,0,0,0,0,0,1,0,2026,3,23,0,0,0,0,0
68.0,0,46660.24,12,45094.78,750.0,1,247704.90777003483,1,0,1,0,0,0,0,0,1,0,0,2026,3,24,1,0,1,0,0
52.0,0,87642.18,20,34798.72,443.0,1,195551.63,0,0,0,0,0,0,0,0,1,0,0,2026,3,25,2,1,0,0,0
27.0,0,89557.9,21,43502.38,550.0,1,281525.57,0,0,0,0,0,1,0,0,0,0,0,2026,3,26,3,0,0,1,0
20.0,1,67020.16,8,17827.45,835.0,0,154801.06,0,0,0,1,0,0,0,0,0,0,0,2026,3,27,4,1,0,0,0
19.0,1,143312.05,20,42171.1,779.0,1,144453.94,0,0,0,0,0,1,0,0,0,0,0,2026,3,28,5,0,0,1,0
18.0,1,112930.45,16,28889.36,337.0,1,317530.84,0,0,1,0,0,0,1,0,0,0,0,2026,3,29,6,0,1,0,0
19.0,0,68075.39,25,34350.53,743.0,1,-34241.78,0,0,0,0,0,0,0,0,0,0,0,2026,3,30,0,0,0,1,0
49.0,0,158328.67,33,23345.91,511.0,0,236458.31,0,0,0,1,0,0,0,0,0,0,0,2026,3,31,1,0,0,1,0
74.0,1,68511.74,28,40551.29,632.0,0,176095.58,0,0,0,0,1,0,1,0,0,0,0,2026,1,4,6,0,0,1,0
24.0,0,72774.22,11,41639.19,449.0,1,247704.90777003483,0,0,1,0,0,0,1,0,0,0,0,2026,2,4,2,0,0,1,0
29.0,1,122471.75,19,42940.98,566.0,1,-75721.18,0,0,0,0,0,0,0,1,0,0,0,2026,3,4,2,0,0,0,1
73.0,0,64315.0,12,41422.25,380.0,0,114474.62,0,0,0,0,1,0,0,0,1,0,0,2026,4,4,5,0,0,0,1
27.0,0,87486.66,34,26272.03,822.0,1,308839.98,0,0,1,0,0,0,0,0,0,0,0,2026,5,4,0,0,0,1,0
54.0,0,91430.38,11,58912.81,664.0,1,242987.82,0,0,0,0,0,0,0,0,0,1,0,2026,6,4,3,0,1,0,0
62.0,0,131482.32,17,30593.99,409.0,1,258014.57,1,0,0,0,1,0,0,0,1,0,0,2026,7,4,5,0,1,0,0
46.0,0,43588.98,11,62535.94,641.0,1,215781.44,0,0,1,0,0,0,0,0,1,0,0,2026,8,4,1,0,0,1,0
37.0,0,105872.86,6,48147.04,595.0,0,281081.42,0,0,0,0,1,0,0,0,0,1,0,2024,10,3,3,0,0,0,1
59.0,1,76525.87,27,31903.27,819.0,1,268329.44,0,0,0,0,0,1,0,0,0,1,0,2026,4,14,1,0,0,0,0
40.0,0,71494.1,4,16476.04,695.0,1,186034.47,0,0,0,0,1,0,1,0,0,0,0,2026,4,15,2,0,0,1,0
73.0,0,55364.98,33,29857.38,676.0,1,46781.62,0,0,0,0,1,0,0,0,0,0,1,2026,4,16,3,0,1,0,0
72.0,1,109683.06,17,57119.41,582.0,1,29071.85,1,0,0,0,1,0,0,0,1,0,0,2026,4,17,4,1,0,0,0
49.0,0,107203.29,1,43453.62,666.0,1,203541.46,0,0,0,0,0,0,0,0,1,0,0,2026,4,18,5,1,0,0,0
60.0,0,79103.76,21,20204.88,835.0,0,313201.09,0,0,0,0,0,0,1,0,0,0,0,2026,4,19,6,0,1,0,0
50.0,0,86583.34,10,33063.88,766.0,1,256686.45,0,0,0,1,0,0,0,0,0,0,0,2026,4,20,0,0,1,0,0
