customer_id,age,gender,city,income,education,experience_years,monthly_spending,credit_score,signup_date,has_credit_card,loan_amount,employment_type,defaulted
C102437,74.0,Male,karachi,99556.77,Master,24,24827.21,370.0,2026-03-09,No,260584.44,Unemployed,1
C102438,24.0,Female,karachi,85476.32999999999,Intermediate,26,36113.22,738.0,2026-04-09,Yes,552055.01,Student,0
C102439,28.0,Female,faisalabad,100156.28,PhD,8,38957.56,521.0,2026-05-09,Yes,421746.12,Private,0
C102440,30.0,Male,Lahore,112704.61,PhD,5,58302.83,419.0,2026-06-09,No,-88381.81,Student,0
C102441,38.0,Female,rawalpindi,93428.53,PhD,30,19493.6,577.0,2026-07-09,No,124260.79,Private,0
C102442,31.0,Female,rawalpindi,126783.29,Matric,14,23741.02,503.0,2026-08-09,Yes,385193.7,Private,0
C102443,19.0,Female,rawalpindi,105847.64,Bachelor,2,15394.1,507.0,2026-09-09,No,30193.02,Unemployed,0
C102444,60.0,Female,faisalabad,49340.5,Master,30,36420.02,746.0,2026-10-09,No,112400.24,Private,0
C102445,57.0,Male,karachi,131849.56,PhD,15,38398.9,642.0,2026-11-09,Yes,153315.85,Government,0
C102446,68.0,Male,karachi,138016.24,Matric,25,47294.83,767.0,2026-12-09,Yes,138068.81,Business,0
C102447,45.0,Female,Lahore,88776.95,Intermediate,1,38221.89,594.0,2026-09-13,Yes,132753.61,Private,0
C102448,20.0,Male,faisalabad,141641.0,Matric,2,19133.06,502.0,2026-09-14,No,199193.78,Government,1
C102449,25.0,Female,faisalabad,53052.97,Intermediate,14,38353.99,574.3770154373927,2026-09-15,No,99523.29,Student,1
C102450,49.0,Male,karachi,107774.5,Matric,16,44377.35,521.0,2026-09-16,Yes,-151416.92,Private,0
C102451,33.0,Male,rawalpindi,64403.42,Master,9,31932.0,353.0,2026-09-17,No,274721.23,Government,1
C102452,30.0,Male,karachi,87088.35,Matric,8,29171.42,493.0,2026-09-18,Yes,352716.91,Government,1
C102453,21.0,Male,rawalpindi,53359.85,Bachelor,31,34197.15,840.0,2026-09-19,Yes,224732.33,Business,0
C102454,33.0,Female,faisalabad,98252.66,PhD,18,26028.39,500.0,2026-09-20,No,294525.84,Government,0
C102455,73.0,Male,faisalabad,63244.31,Matric,8,42300.52,651.0,2026-09-21,Yes,419085.85,Student,0
C102456,64.0,Female,Lahore,127256.9,Matric,24,34998.52,314.0,2026-09-22,Yes,305347.74,Unemployed,0
C102457,35.0,Male,rawalpindi,65374.13,PhD,26,45630.9,674.0,2026-09-23,No,237401.85,Government,0
C102458,46.0,Male,Lahore,106295.48,Intermediate,23,34793.82,839.0,2026-09-24,No,439187.88,Student,0
C102459,21.0,Female,islamabad,58688.63,Intermediate,8,32910.59,440.0,2026-09-25,Yes,391952.24,Business,1
C102460,60.0,Female,islamabad,56679.42,PhD,16,37757.91,331.0,2026-09-26,No,224014.3,Government,0
C102461,67.0,Female,islamabad,92847.76,Matric,21,45866.77,839.0,2026-09-27,No,343211.96,Private,0
C102462,44.0,Male,Lahore,134289.61,Matric,6,34960.93,486.0,2026-09-28,Yes,304932.9,Private,0
C102463,49.0,Male,Lahore,98821.39,Master,22,43937.09,336.0,2026-09-29,No,572315.32,Business,0
C102464,47.0,Male,Lahore,80621.55,Bachelor,7,33664.24,494.0,2026-09-30,Yes,463465.91,Student,1
C102465,50.0,Female,Lahore,70890.32,PhD,1,50520.76,613.0,2026-01-10,No,303425.49,Business,1
C102466,24.0,Female,faisalabad,137650.3,Matric,14,27329.16,762.0,2026-02-10,Yes,362563.14,Business,1
C102467,39.0,Male,islamabad,85476.32999999999,Matric,7,13750.45,712.0,2026-03-10,Yes,17209.29,Private,0
C102468,40.0,Male,islamabad,91289.37,Bachelor,16,27766.54,840.0,2026-04-10,Yes,250920.86,Student,0
C102469,55.0,Female,karachi,142349.89,Master,9,20353.94,743.0,2026-05-10,No,255615.85,Business,0
C102470,53.0,Male,faisalabad,53801.18,Bachelor,25,34513.98,336.0,2026-06-10,Yes,302253.67,Business,1
C102471,35.0,Male,karachi,99411.04,Intermediate,3,59715.36,626.0,2026-07-10,No,181580.76,Student,0
C102472,31.0,Male,islamabad,60321.91,Master,21,29822.54,459.0,2026-08-10,Yes,247561.69,Business,0
C102473,51.0,Female,karachi,103451.28,PhD,21,41783.73,559.0,2026-09-10,Yes,294490.75,Business,0
C102474,58.0,Female,rawalpindi,130301.7,PhD,17,20295.52,398.0,2026-10-10,No,182058.18,Unemployed,0
C102475,32.0,Male,karachi,165861.38,Intermediate,14,40956.63,384.0,2026-11-10,No,221231.05,Government,0
C102476,70.0,Female,rawalpindi,127435.75,Bachelor,29,35176.2,466.0,2026-12-10,No,197579.24,Unemployed,0
C102477,42.0,Male,Unknown,99450.64,Master,1,34798.72,527.0,2026-10-13,Yes,379408.92,Government,1
C102478,74.0,Female,karachi,81381.93,PhD,17,55924.24,489.0,2026-10-14,No,412199.25,Unemployed,1
C102479,31.0,Male,faisalabad,66820.69,Matric,4,47041.34,666.0,2026-10-15,Yes,518377.13,Government,1
C102480,47.0,Female,rawalpindi,41040.77,Intermediate,0,36535.65,617.0,2026-10-16,No,246991.76,Government,0
C102481,70.0,Female,karachi,124618.93,Intermediate,4,11847.53,601.0,2026-10-17,No,480212.56,Private,0
C102482,34.0,Male,rawalpindi,26332.66,Intermediate,24,21241.63,576.0,2026-10-18,No,142389.03,Business,1
C102483,45.0,Male,islamabad,112802.88,Master,2,29240.49,751.0,2026-10-19,No,62603.23,Private,0
C102484,63.0,Female,rawalpindi,95276.82,Intermediate,17,20298.31,510.0,2026-10-20,Yes,240219.42,Business,1
C102485,52.0,Male,islamabad,142186.71,Matric,3,50892.96,464.0,2026-10-21,No,295393.57,Unemployed,1
C102486,55.0,Male,Lahore,82087.44,Intermediate,25,25642.32,587.0,2026-10-22,Yes,247704.90777003483,Private,0
C102487,52.0,Male,karachi,115715.3,Bachelor,31,34798.72,496.0,2026-10-23,No,212044.4,Private,1
C102488,67.0,Male,faisalabad,121912.81,Master,11,34798.72,762.0,2026-10-24,Yes,261119.24,Student,0
C102489,68.0,Female,faisalabad,107695.28,Matric,23,38592.44,740.0,2026-10-25,No,179124.42,Private,0
C102490,46.0,Male,islamabad,83118.56,Master,28,63984.62,660.0,2026-10-26,Yes,225809.63,Business,1
C102491,46.0,Female,Lahore,90187.53,Bachelor,8,40617.33,309.0,2026-10-27,Yes,274303.95,Private,1
C102492,66.0,Male,karachi,38139.15,Master,20,28380.29,433.0,2026-10-28,Yes,403888.09,Unemployed,1
C102493,72.0,Female,Lahore,105951.64,PhD,17,41215.87,574.3770154373927,2026-10-29,Yes,346063.05,Business,1
C102494,50.0,Male,karachi,103202.53,Intermediate,20,46687.3,574.3770154373927,2026-10-30,No,313650.1,Student,0
C102495,63.0,Male,rawalpindi,61318.45,PhD,0,59508.23,655.0,2026-10-31,No,40123.99,Government,0
C102496,53.0,Male,karachi,97694.49,Matric,23,36532.47,652.0,2026-01-11,Yes,247896.05,Private,0
C102497,68.0,Female,islamabad,85476.32999999999,PhD,22,41528.55,815.0,2026-02-11,Yes,409320.75,Unemployed,0
C102498,56.0,Male,Lahore,92504.41,Master,22,34798.72,371.0,2026-03-11,No,280870.93,Student,0
C102499,51.0,Male,Lahore,35198.92,Intermediate,33,30444.25,574.3770154373927,2026-04-11,Yes,328788.87,Government,1
C102500,51.0,Female,faisalabad,137130.31,Intermediate,32,34937.61,308.0,2026-05-11,Yes,144916.11,Government,0
C102501,35.0,Female,karachi,85476.32999999999,Master,14,31133.39,819.0,2026-06-11,Yes,124628.49,Business,1
C102502,18.0,Female,karachi,97873.56,Intermediate,17,24686.11,762.0,2026-07-11,Yes,186246.84,Private,0
C102503,27.0,Male,faisalabad,85476.32999999999,Matric,15,44500.6,705.0,2026-08-11,Yes,444405.13,Unemployed,1
C102504,67.0,Male,Lahore,43118.09,Bachelor,22,52905.64,794.0,2026-09-11,Yes,261445.79,Student,1
C102505,56.0,Male,Lahore,74458.56,Master,32,38243.14,560.0,2026-10-11,Yes,465666.64,Business,0
C102506,49.0,Male,faisalabad,80122.96,Bachelor,18,17739.86,470.0,2026-11-11,Yes,149795.73,Student,0
C102507,20.0,Female,Lahore,81912.39,Intermediate,15,38917.53,763.0,2026-12-11,Yes,31028.05,Student,0
C102508,60.0,Female,karachi,78062.98,Bachelor,17,33444.27,539.0,2026-11-13,Yes,231427.2,Government,0
C102509,51.0,Male,rawalpindi,106959.12,PhD,18,53339.94,693.0,2026-11-14,Yes,183167.53,Government,0
C102510,50.0,Female,rawalpindi,101399.83,PhD,1,60358.27,553.0,2026-11-15,No,391583.43,Business,0
C102511,42.0,Female,karachi,129427.71,Master,25,25495.45,467.0,2026-11-16,Yes,452431.27,Private,1
C102512,52.0,Male,rawalpindi,106225.96,PhD,29,30352.55,396.0,2026-11-17,Yes,444253.82,Government,0
C102513,29.0,Male,karachi,75229.76,Master,27,37889.76,726.0,2026-11-18,Yes,315382.69,Student,0
C102514,52.0,Male,faisalabad,99814.01,Matric,27,4009.65,401.0,2026-11-19,Yes,247704.90777003483,Student,1
C102515,46.22862068965517,Male,Unknown,115368.58,Matric,21,18528.03,832.0,2026-11-20,No,340626.2,Business,0
C102516,42.0,Female,islamabad,152163.83,Bachelor,12,41651.6,700.0,2026-11-21,Yes,171575.83,Private,0
C102517,33.0,Female,islamabad,72145.18,Intermediate,5,20878.03,838.0,2026-11-22,Yes,280935.66,Unemployed,0
C102518,20.0,Female,faisalabad,112878.01,PhD,21,43592.8,433.0,2026-11-23,Yes,259240.05,Business,0
C102519,24.0,Female,rawalpindi,72495.1,PhD,14,34798.72,489.0,2026-11-24,No,178351.03,Private,0
C102520,56.0,Male,islamabad,102941.07,Bachelor,18,23258.96,813.0,2026-11-25,No,219720.81,Student,0
C102521,33.0,Female,faisalabad,58074.92,PhD,24,76019.0,723.0,2026-11-26,Yes,185263.85,Private,0
C102522,56.0,Female,islamabad,116750.56,Unknown,29,25143.51,515.0,2026-11-27,No,343442.32,Student,0
C102523,43.0,Female,Lahore,75079.83,PhD,1,37799.96,656.0,2026-11-28,Yes,362385.73,Government,0
C102524,39.0,Male,Unknown,80334.95,Matric,7,18845.42,780.0,2026-11-29,Yes,247704.90777003483,Government,0
C102525,50.0,Male,Lahore,143219.21,Intermediate,19,18182.09,722.0,2026-11-30,Yes,230551.19,Private,1
C102526,53.0,Male,faisalabad,116579.55,PhD,0,71272.51,555.0,2026-01-12,Yes,362998.84,Government,1
C102527,72.0,Female,islamabad,35895.93,Master,0,49747.72,663.0,2026-02-12,No,211628.61,Unemployed,0
C102528,52.0,Female,Lahore,85476.32999999999,Master,34,41000.6,445.0,2026-03-12,Yes,226001.28,Unemployed,0
C102529,38.0,Female,faisalabad,88746.28,Intermediate,31,58576.2,569.0,2026-04-12,No,240078.99,Student,0
C102530,32.0,Male,rawalpindi,87280.11,PhD,25,46116.97,610.0,2026-05-12,Yes,409136.48,Business,1
C102531,64.0,Female,islamabad,72594.03,PhD,4,8807.63,834.0,2026-06-12,Yes,237479.58,Government,1
C102532,20.0,Male,faisalabad,84999.8,Intermediate,17,32570.9,564.0,2026-07-12,Yes,187738.58,Private,0
C102533,62.0,Female,Unknown,101994.71,Bachelor,33,24921.03,479.0,2026-08-12,No,148220.46,Business,0
C102534,69.0,Female,islamabad,135032.09,Bachelor,23,31256.43,499.0,2026-09-12,Yes,230280.07,Government,0
C102535,35.0,Female,Lahore,54131.48,PhD,30,39701.64,500.0,2026-10-12,Yes,38731.19,Business,0
C102536,62.0,Female,Lahore,77528.76,Master,28,27981.03,675.0,2026-11-12,Yes,324940.67,Government,0
C102537,55.0,Male,Lahore,116081.2,Intermediate,3,39066.16,597.0,2026-12-12,Yes,182405.24,Business,0
C102538,57.0,Female,Lahore,132937.56,Master,21,17285.29,817.0,2026-12-13,Yes,-64044.26,Private,0
C102539,56.0,Female,rawalpindi,112321.76,Intermediate,16,44872.58,515.0,2026-12-14,Yes,81001.28,Government,0
C102540,46.22862068965517,Male,islamabad,39653.52,Bachelor,25,19742.82,651.0,2026-12-15,Yes,144484.69,Government,1
C102541,29.0,Female,faisalabad,69386.41,PhD,8,37633.86,311.0,2026-12-16,Yes,192198.13,Student,0
C102542,63.0,Male,faisalabad,52044.33,Intermediate,25,22605.93,760.0,2026-12-17,No,211211.68,Student,1
C102543,71.0,Female,faisalabad,94460.0,PhD,34,20633.59,586.0,2026-12-18,No,333459.38,Private,0
C102544,72.0,Female,faisalabad,121009.1,PhD,2,25320.23,361.0,2026-12-19,No,240207.15,Unemployed,0
C102545,21.0,Female,Lahore,41899.18,Bachelor,2,40327.13,624.0,2026-12-20,Yes,251183.74,Business,1
C102546,31.0,Female,karachi,19714.71,Bachelor,24,39095.3,322.0,2026-12-21,No,303082.52,Student,1
C102547,21.0,Female,islamabad,38804.68,PhD,31,58470.06,621.0,2026-12-22,Yes,146039.95,Business,0
C102548,64.0,Male,karachi,73142.93,PhD,0,18818.47,564.0,2026-12-23,Yes,240241.35,Government,0
C102549,49.0,Male,faisalabad,114537.7,Intermediate,7,29763.85,428.0,2026-12-24,Yes,220518.52,Private,1
C102550,66.0,Female,rawalpindi,60045.42,Master,10,66339.6,495.0,2026-12-25,Yes,420042.63,Private,0
C102551,35.0,Male,islamabad,44219.79,Matric,14,2169.4,343.0,2026-12-26,Yes,280948.7,Private,1
C102552,66.0,Female,rawalpindi,81163.94,Intermediate,6,16902.12,562.0,2026-12-27,No,313725.86,Government,1
C102553,49.0,Female,rawalpindi,71776.48,PhD,7,65311.04,322.0,2026-12-28,Yes,283047.33,Student,0
C102554,60.0,Female,rawalpindi,98215.2,PhD,5,23986.51,643.0,2026-12-29,Yes,357561.8,Government,0
C102555,34.0,Female,islamabad,124228.25,PhD,18,54799.23,691.0,2026-12-30,Yes,408734.86,Government,1
C102556,55.0,Male,Lahore,62081.36,Master,0,24816.29,827.0,2026-12-31,No,273001.27,Private,0
C102557,68.0,Female,faisalabad,91927.51,Bachelor,27,31050.71,558.0,2027-01-01,Yes,151874.58,Business,0
C102558,61.0,Male,faisalabad,54002.96,Intermediate,24,24587.14,604.0,2027-02-01,No,235358.04,Business,0
C102559,43.0,Female,Lahore,71342.14,PhD,1,48091.86,574.3770154373927,2027-03-01,Yes,85600.92,Unemployed,1
C102560,41.0,Female,faisalabad,52595.83,Master,13,34798.72,815.0,2027-04-01,Yes,41710.46,Business,0
C102561,24.0,Male,Lahore,73130.12,Matric,22,21150.39,804.0,2027-05-01,Yes,236168.25,Unemployed,0
C102562,62.0,Female,karachi,74325.1,Bachelor,13,51573.45,713.0,2027-06-01,Yes,304171.47,Business,0
C102563,33.0,Male,islamabad,96278.06,Master,29,39203.01,340.0,2027-07-01,Yes,202989.27,Unemployed,1
C102564,74.0,Male,karachi,84440.19,Matric,4,2186.73,499.0,2027-08-01,Yes,327392.35,Government,0
C102565,27.0,Male,islamabad,67778.08,Matric,32,22911.09,312.0,2027-09-01,Yes,502800.4,Private,0
C102566,64.0,Female,islamabad,53565.59,Matric,5,67068.9,370.0,2027-10-01,No,391205.89,Private,1
C102568,64.0,Female,faisalabad,87792.33,Bachelor,10,56450.55,461.0,2027-12-01,No,179802.1,Business,0
C102569,61.0,Male,rawalpindi,85476.32999999999,Intermediate,22,51228.85,574.3770154373927,2027-01-13,Yes,247565.3,Unemployed,0
C102570,71.0,Male,Lahore,118562.13,Master,22,20065.29,304.0,2027-01-14,Yes,-13982.44,Private,0
C102571,31.0,Female,karachi,85476.32999999999,PhD,6,32834.27,515.0,2027-01-15,Yes,240961.45,Unemployed,1
C102572,30.0,Female,islamabad,104033.29,Master,7,53461.1,735.0,2027-01-16,Yes,229442.94,Unemployed,0
C102573,29.0,Male,Lahore,114220.58,Intermediate,19,53250.87,342.0,2027-01-17,Yes,425237.27,Business,1
C102574,58.0,Male,karachi,67707.39,Bachelor,29,39912.13,613.0,2027-01-18,No,214426.01,Student,0
C102575,46.22862068965517,Male,rawalpindi,132000.98,Bachelor,29,20930.07,703.0,2027-01-19,Yes,218866.63,Student,0
C102576,47.0,Male,Lahore,193195.1,PhD,34,43299.41,417.0,2027-01-20,Yes,296985.0,Private,1
C102577,62.0,Male,islamabad,69059.94,Matric,32,56251.91,457.0,2027-01-21,Yes,301195.12,Government,0
C102578,73.0,Male,Lahore,99021.64,Matric,30,53902.33,638.0,2027-01-22,Yes,301726.64,Private,0
C102579,46.0,Female,faisalabad,85476.32999999999,Matric,23,33249.47,613.0,2027-01-23,Yes,121067.09,Student,0
C102580,67.0,Female,rawalpindi,69256.43,Matric,26,33914.53,703.0,2027-01-24,Yes,178208.36,Private,0
C102581,70.0,Male,karachi,87075.33,Intermediate,9,46406.47,595.0,2027-01-25,Yes,322370.15,Unemployed,1
C102582,40.0,Male,karachi,104049.31,PhD,0,47827.68,458.0,2027-01-26,Yes,263836.31,Business,0
C102583,42.0,Female,Lahore,71881.44,Intermediate,21,22170.82,347.0,2027-01-27,Yes,228548.89,Student,0
C102584,46.22862068965517,Male,rawalpindi,76949.35,Master,34,59043.72,564.0,2027-01-28,Yes,114296.82,Student,0
C102585,52.0,Female,islamabad,95654.56,Master,3,26123.78,416.0,2027-01-29,Yes,192937.21,Unemployed,0
C102586,38.0,Male,rawalpindi,124193.53,Master,2,12423.36,441.0,2027-01-30,Yes,363753.49,Student,0
C102587,21.0,Male,karachi,98464.41,Bachelor,10,23538.77,471.0,2027-01-31,No,496272.92,Student,1
C102588,50.0,Male,rawalpindi,53718.19,Matric,16,25756.28,513.0,2027-01-02,Yes,451437.97,Private,0
C102589,48.0,Female,islamabad,93963.89,Master,30,51545.36,637.0,2027-02-02,Yes,123307.61,Private,0
C102590,68.0,Male,Lahore,49572.99,Intermediate,26,32358.52,683.0,2027-03-02,Yes,357183.1,Unemployed,0
C102591,31.0,Female,Unknown,109411.06,Unknown,13,25801.38,818.0,2027-04-02,Yes,230518.88,Student,0
C102592,61.0,Male,islamabad,83614.68,Matric,10,43290.35,471.0,2027-05-02,Yes,54027.11,Unemployed,0
C102593,24.0,Female,karachi,74852.75,Matric,20,34798.72,306.0,2027-06-02,No,315698.61,Student,0
C102594,58.0,Female,islamabad,68497.72,Bachelor,10,35818.7,620.0,2027-07-02,Yes,279788.49,Government,0
C102595,38.0,Male,faisalabad,99508.73,Matric,5,34798.72,802.0,2027-08-02,Yes,308337.02,Government,0
C102596,61.0,Male,Lahore,92157.07,Bachelor,3,27583.64,662.0,2027-09-02,No,115231.21,Business,0
C102597,51.0,Female,karachi,94400.57,Bachelor,27,29541.87,760.0,2027-10-02,Yes,26109.79,Student,1
C102598,36.0,Male,Lahore,85476.32999999999,Intermediate,4,30555.01,735.0,2024-02-15,Yes,216758.02,Business,0
C102599,66.0,Male,karachi,80937.96,Intermediate,14,24704.37,649.0,2027-12-02,Yes,291460.43,Unemployed,0
C102600,62.0,Male,karachi,78476.16,Bachelor,18,33585.28,356.0,2027-02-13,Yes,337015.4,Government,0
C102601,36.0,Male,Lahore,85476.32999999999,Master,13,38249.74,558.0,2027-02-14,No,193987.01,Private,0
C102602,69.0,Male,faisalabad,88709.66,Bachelor,3,64996.7,740.0,2027-02-15,Yes,166126.97,Government,1
C102603,47.0,Male,islamabad,120049.84,Intermediate,16,22831.83,766.0,2027-02-16,No,212451.67,Government,0
C102604,46.22862068965517,Male,islamabad,58435.04,Bachelor,20,61849.55,638.0,2027-02-17,Yes,91490.66,Unemployed,0
C102605,56.0,Male,faisalabad,81899.31,Bachelor,8,42378.05,440.0,2027-02-18,Yes,247704.90777003483,Private,0
C102606,21.0,Male,islamabad,87849.49,Intermediate,0,7727.22,370.0,2027-02-19,Yes,278877.72,Government,0
C102607,18.0,Male,islamabad,79196.75,Master,16,27972.2,810.0,2027-02-20,Yes,208365.16,Student,0
C102608,47.0,Female,Lahore,72230.08,PhD,4,42830.35,598.0,2027-02-21,No,304435.75,Student,0
C102609,50.0,Female,islamabad,85647.21,Master,24,55309.21,769.0,2027-02-22,No,324214.04,Student,0
C102610,46.22862068965517,Male,islamabad,90710.76,Bachelor,27,38080.88,809.0,2027-02-23,No,296502.97,Private,0
C102611,52.0,Female,karachi,85476.32999999999,Intermediate,31,37888.12,611.0,2027-02-24,Yes,340636.72,Business,0
C102612,59.0,Male,rawalpindi,76510.51,Bachelor,14,43883.65,512.0,2027-02-25,Yes,338107.88,Government,0
C102613,24.0,Male,islamabad,75381.65,Bachelor,7,44881.56,502.0,2027-02-26,No,196651.21,Student,0
C102614,69.0,Male,karachi,57999.37,PhD,34,34798.72,465.0,2027-02-27,No,297056.5,Business,1
C102615,43.0,Male,islamabad,104768.32,Master,23,45581.63,650.0,2027-02-28,No,333178.26,Business,1
C102616,60.0,Female,faisalabad,129593.8,Bachelor,21,47898.21,592.0,2027-01-03,No,220823.06,Private,0
C102617,43.0,Male,karachi,97616.82,Intermediate,12,42309.68,574.3770154373927,2027-02-03,Yes,391197.31,Business,0
C102618,56.0,Female,faisalabad,64969.78,Master,31,32540.48,712.0,2027-03-03,Yes,342043.79,Private,1
C102619,60.0,Male,faisalabad,61497.1,Bachelor,16,25427.23,705.0,2027-04-03,Yes,364685.27,Government,1
C102620,26.0,Female,islamabad,56566.45,Intermediate,30,37501.02,393.0,2027-05-03,Y,88454.53,Business,0
C102621,35.0,Female,islamabad,87700.83,Master,28,29395.17,697.0,2027-06-03,No,86315.45,Unemployed,0
C102622,65.0,Male,rawalpindi,85476.32999999999,Bachelor,29,37033.32,392.0,2027-07-03,No,317245.1,Private,1
C102623,38.0,Female,rawalpindi,158651.69,Intermediate,12,57303.18,509.0,2027-08-03,No,430380.47,Business,1
C102624,30.0,Female,faisalabad,74270.73,Matric,28,61103.29,655.0,2027-09-03,Yes,311360.31,Business,0
C102625,21.0,Male,karachi,109402.62,Matric,29,38834.22,470.0,2027-10-03,Yes,211899.18,Student,0
C102626,26.0,Male,karachi,120391.99,Intermediate,22,34878.68,420.0,2027-11-03,No,283851.92,Government,0
C102627,32.0,Female,islamabad,59837.66,Matric,6,45315.59,659.0,2027-12-03,Yes,421860.8,Student,0
C102628,23.0,Male,faisalabad,103090.35,Bachelor,8,30144.07,594.0,2027-03-13,No,489108.65,Private,1
C102629,55.0,Male,karachi,62728.86,Master,3,33805.91,448.0,2027-03-14,Yes,312714.64,Government,0
C102630,56.0,Male,rawalpindi,101112.75,PhD,11,22653.08,800.0,2027-03-15,Yes,167311.0,Business,0
C102631,35.0,Female,karachi,52102.04,Master,2,31588.89,753.0,2027-03-16,Yes,334399.58,Private,0
C102632,60.0,Female,islamabad,26605.34,Bachelor,5,44233.65,507.0,2027-03-17,Yes,335789.61,Private,1
C102633,51.0,Female,Lahore,75985.22,Matric,21,45870.43,574.3770154373927,2027-03-18,Yes,315696.38,Unemployed,0
C102634,70.0,Male,faisalabad,94510.48,Matric,30,33275.39,518.0,2027-03-19,Yes,382644.77,Government,0
C102635,38.0,Male,faisalabad,101005.78,Intermediate,3,28283.84,422.0,2027-03-20,No,217311.52,Unemployed,0
C102636,67.0,Female,Unknown,90808.77,Master,3,48526.65,449.0,2027-03-21,Yes,102917.41,Business,0
C102637,51.0,Female,karachi,85476.32999999999,PhD,15,37076.88,714.0,2027-03-22,Yes,448010.75,Government,0
C102638,71.0,Female,Lahore,108427.81,Master,19,2229.73,580.0,2027-03-23,No,238267.93,Business,0
C102639,55.0,Female,Lahore,51084.13,Bachelor,8,58105.51,820.0,2027-03-24,Yes,72104.38,Government,1
C102640,74.0,Male,faisalabad,59380.98,Master,34,50797.26,603.0,2027-03-25,No,137471.89,Student,0
C102641,41.0,Female,Lahore,71487.62,PhD,12,52525.57,321.0,2027-03-26,Yes,472334.04,Unemployed,0
C102642,41.0,Male,karachi,75841.76,Matric,3,54755.83,302.0,2027-03-27,Yes,225865.52,Private,1
C102643,68.0,Female,islamabad,92119.57,Master,2,9806.54,537.0,2027-03-28,Yes,83605.18,Private,0
C102644,25.0,Female,rawalpindi,85476.32999999999,Bachelor,20,55637.55,417.0,2027-03-29,Yes,414353.1,Unemployed,1
C102645,18.0,Male,Lahore,86918.04,Matric,27,59028.31,744.0,2027-03-30,Yes,178092.8,Government,0
C102647,25.0,Male,faisalabad,62438.48,Bachelor,30,45802.89,842.0,2027-01-04,Yes,254106.59,Private,0
